Year,County,Age Range,Gender,Count,Missing
2023,Mayo,18 to 24 years,Unknown,0,N
2023,Mayo,25 to 34 years,Male,12,N
2023,Mayo,25 to 34 years,Female,10,N
2023,Mayo,25 to 34 years,Non-binary,0,N
2023,Mayo,25 to 34 years,In another way,0,N
2023,Mayo,25 to 34 years,Unknown,0,N
2023,Mayo,35 to 44 years,Male,19,N
2023,Mayo,35 to 44 years,Female,9,N
2023,Mayo,35 to 44 years,Non-binary,0,N
2023,Mayo,35 to 44 years,In another way,0,N
2023,Mayo,35 to 44 years,Unknown,0,N
2023,Mayo,45 to 64 years,Male,31,N
2023,Mayo,45 to 64 years,Female,20,N
2023,Mayo,45 to 64 years,Non-binary,0,N
2023,Mayo,45 to 64 years,In another way,0,N
2023,Mayo,45 to 64 years,Unknown,0,N
2023,Mayo,65 years or over,Male,0,Y
2023,Mayo,65 years or over,Female,0,N
2023,Mayo,65 years or over,Non-binary,0,N
2023,Mayo,65 years or over,In another way,0,N
2023,Mayo,65 years or over,Unknown,0,N
2023,Mayo,Unknown,Male,0,Y
2023,Mayo,Unknown,Female,0,N
2023,Mayo,Unknown,Non-binary,0,N
2023,Mayo,Unknown,In another way,0,N
2023,Mayo,Unknown,Unknown,0,N
2023,Offaly,Under 18,Male,0,N
2023,Offaly,Under 18,Female,0,N
2023,Offaly,Under 18,Non-binary,0,N
2023,Offaly,Under 18,In another way,0,N
2023,Offaly,Under 18,Unknown,0,N
2023,Offaly,18 to 24 years,Male,0,Y
2023,Offaly,18 to 24 years,Female,0,N
2023,Offaly,18 to 24 years,Non-binary,0,N
2023,Offaly,18 to 24 years,In another way,0,N
2023,Offaly,18 to 24 years,Unknown,0,N
2023,Offaly,25 to 34 years,Male,16,N
2023,Offaly,25 to 34 years,Female,9,N
2023,Offaly,25 to 34 years,Non-binary,0,N
2023,Offaly,25 to 34 years,In another way,0,N
2023,Offaly,25 to 34 years,Unknown,0,N
2023,Offaly,35 to 44 years,Male,14,N
2023,Offaly,35 to 44 years,Female,9,N
2023,Offaly,35 to 44 years,Non-binary,0,N
2023,Offaly,35 to 44 years,In another way,0,N
2023,Offaly,35 to 44 years,Unknown,0,N
2023,Offaly,45 to 64 years,Male,15,N
2023,Offaly,45 to 64 years,Female,7,N
2023,Offaly,45 to 64 years,Non-binary,0,N
2023,Offaly,45 to 64 years,In another way,0,N
2023,Offaly,45 to 64 years,Unknown,0,N
2023,Offaly,65 years or over,Male,0,Y
2023,Offaly,65 years or over,Female,0,Y
2023,Offaly,65 years or over,Non-binary,0,N
2023,Offaly,65 years or over,In another way,0,N
2023,Offaly,65 years or over,Unknown,0,N
2023,Offaly,Unknown,Male,0,N
2023,Offaly,Unknown,Female,0,N
2023,Offaly,Unknown,Non-binary,0,N
2023,Offaly,Unknown,In another way,0,N
2023,Offaly,Unknown,Unknown,0,N
2023,Roscommon,Under 18,Male,0,N
2023,Roscommon,Under 18,Female,0,N
2023,Roscommon,Under 18,Non-binary,0,N
2023,Roscommon,Under 18,In another way,0,N
2023,Roscommon,Under 18,Unknown,0,N
2023,Roscommon,18 to 24 years,Male,7,N
2023,Roscommon,18 to 24 years,Female,0,Y
2023,Roscommon,18 to 24 years,Non-binary,0,N
2023,Roscommon,18 to 24 years,In another way,0,N
2023,Roscommon,18 to 24 years,Unknown,0,N
2023,Roscommon,25 to 34 years,Male,21,N
2023,Roscommon,25 to 34 years,Female,0,Y
2023,Roscommon,25 to 34 years,Non-binary,0,N
2023,Roscommon,25 to 34 years,In another way,0,N
2023,Roscommon,25 to 34 years,Unknown,0,N
2023,Roscommon,35 to 44 years,Male,28,N
2023,Roscommon,35 to 44 years,Female,6,N
2023,Roscommon,35 to 44 years,Non-binary,0,N
2023,Roscommon,35 to 44 years,In another way,0,N
2023,Roscommon,35 to 44 years,Unknown,0,N
2023,Roscommon,45 to 64 years,Male,17,N
2023,Roscommon,45 to 64 years,Female,0,Y
2023,Roscommon,45 to 64 years,Non-binary,0,N
2023,Roscommon,45 to 64 years,In another way,0,N
2023,Roscommon,45 to 64 years,Unknown,0,N
2023,Roscommon,65 years or over,Male,0,Y
2023,Roscommon,65 years or over,Female,0,Y
2023,Roscommon,65 years or over,Non-binary,0,N
2023,Roscommon,65 years or over,In another way,0,N
2023,Roscommon,65 years or over,Unknown,0,N
2023,Roscommon,Unknown,Male,0,N
2023,Roscommon,Unknown,Female,0,N
2023,Roscommon,Unknown,Non-binary,0,N
2023,Roscommon,Unknown,In another way,0,N
2023,Roscommon,Unknown,Unknown,0,N
2023,Sligo,Under 18,Male,0,N
2023,Sligo,Under 18,Female,0,Y
2023,Sligo,Under 18,Non-binary,0,N
2023,Sligo,Under 18,In another way,0,N
2023,Sligo,Under 18,Unknown,0,N
2023,Sligo,18 to 24 years,Male,0,Y
2023,Sligo,18 to 24 years,Female,0,Y
2023,Sligo,18 to 24 years,Non-binary,0,N
2023,Sligo,18 to 24 years,In another way,0,N
2023,Sligo,18 to 24 years,Unknown,0,N
2023,Sligo,25 to 34 years,Male,14,N
2023,Sligo,25 to 34 years,Female,0,Y
2023,Sligo,25 to 34 years,Non-binary,0,N
2023,Sligo,25 to 34 years,In another way,0,N
2023,Sligo,25 to 34 years,Unknown,0,N
2023,Sligo,35 to 44 years,Male,25,N
2023,Sligo,35 to 44 years,Female,14,N
2023,Sligo,35 to 44 years,Non-binary,0,N
2023,Sligo,35 to 44 years,In another way,0,N
2023,Sligo,35 to 44 years,Unknown,0,N
2023,Sligo,45 to 64 years,Male,40,N
2023,Sligo,45 to 64 years,Female,21,N
2023,Sligo,45 to 64 years,Non-binary,0,N
2023,Sligo,45 to 64 years,In another way,0,N
2023,Sligo,45 to 64 years,Unknown,0,N
2023,Sligo,65 years or over,Male,0,Y
2023,Sligo,65 years or over,Female,0,Y
2023,Sligo,65 years or over,Non-binary,0,N
2023,Sligo,65 years or over,In another way,0,N
2023,Sligo,65 years or over,Unknown,0,N
2023,Sligo,Unknown,Male,0,N
2023,Sligo,Unknown,Female,0,N
2023,Sligo,Unknown,Non-binary,0,N
2023,Sligo,Unknown,In another way,0,N
2023,Sligo,Unknown,Unknown,0,N
2023,Tipperary,Under 18,Male,0,Y
2023,Tipperary,Under 18,Female,0,Y
2023,Tipperary,Under 18,Non-binary,0,N
2023,Tipperary,Under 18,In another way,0,N
2023,Tipperary,Under 18,Unknown,0,N
2023,Tipperary,18 to 24 years,Male,16,N
2023,Tipperary,18 to 24 years,Female,16,N
2023,Tipperary,18 to 24 years,Non-binary,0,N
2023,Tipperary,18 to 24 years,In another way,0,N
2023,Tipperary,18 to 24 years,Unknown,0,N
2023,Tipperary,25 to 34 years,Male,52,N
2023,Tipperary,25 to 34 years,Female,26,N
2023,Tipperary,25 to 34 years,Non-binary,0,N
2023,Tipperary,25 to 34 years,In another way,0,N
2023,Tipperary,25 to 34 years,Unknown,0,N
2023,Tipperary,35 to 44 years,Male,67,N
2023,Tipperary,35 to 44 years,Female,41,N
2023,Tipperary,35 to 44 years,Non-binary,0,N
2023,Tipperary,35 to 44 years,In another way,0,N
2023,Tipperary,35 to 44 years,Unknown,0,N
2023,Tipperary,45 to 64 years,Male,53,N
2023,Tipperary,45 to 64 years,Female,50,N
2023,Tipperary,45 to 64 years,Non-binary,0,N
2023,Tipperary,45 to 64 years,In another way,0,N
2023,Tipperary,45 to 64 years,Unknown,0,N
2023,Tipperary,65 years or over,Male,11,N
2023,Tipperary,65 years or over,Female,9,N
2023,Tipperary,65 years or over,Non-binary,0,N
2023,Tipperary,65 years or over,In another way,0,N
2023,Tipperary,65 years or over,Unknown,0,N
2023,Tipperary,Unknown,Male,0,N
2023,Tipperary,Unknown,Female,0,N
2023,Tipperary,Unknown,Non-binary,0,N
2023,Tipperary,Unknown,In another way,0,N
2023,Tipperary,Unknown,Unknown,0,N
2023,Waterford,Under 18,Male,0,Y
2023,Waterford,Under 18,Female,0,N
2023,Waterford,Under 18,Non-binary,0,N
2023,Waterford,Under 18,In another way,0,N
2023,Waterford,Under 18,Unknown,0,N
2023,Waterford,18 to 24 years,Male,16,N
2023,Waterford,18 to 24 years,Female,6,N
2023,Waterford,18 to 24 years,Non-binary,0,N
2023,Waterford,18 to 24 years,In another way,0,N
2023,Waterford,18 to 24 years,Unknown,0,N
2023,Waterford,25 to 34 years,Male,43,N
2023,Waterford,25 to 34 years,Female,13,N
2023,Waterford,25 to 34 years,Non-binary,0,N
2023,Waterford,25 to 34 years,In another way,0,N
2023,Waterford,25 to 34 years,Unknown,0,N
2023,Waterford,35 to 44 years,Male,76,N
2023,Waterford,35 to 44 years,Female,38,N
2023,Waterford,35 to 44 years,Non-binary,0,N
2023,Waterford,35 to 44 years,In another way,0,N
2023,Waterford,35 to 44 years,Unknown,0,N
2023,Waterford,45 to 64 years,Male,106,N
2023,Waterford,45 to 64 years,Female,45,N
2023,Waterford,45 to 64 years,Non-binary,0,N
2023,Waterford,45 to 64 years,In another way,0,N
2023,Waterford,45 to 64 years,Unknown,0,N
2023,Waterford,65 years or over,Male,30,N
2023,Waterford,65 years or over,Female,17,N
2023,Waterford,65 years or over,Non-binary,0,N
2023,Waterford,65 years or over,In another way,0,N
2023,Waterford,65 years or over,Unknown,0,N
2023,Waterford,Unknown,Male,0,N
2023,Waterford,Unknown,Female,0,N
2023,Waterford,Unknown,Non-binary,0,N
2023,Waterford,Unknown,In another way,0,N
2023,Waterford,Unknown,Unknown,0,N
2023,Westmeath,Under 18,Male,0,N
2023,Westmeath,Under 18,Female,0,N
2023,Westmeath,Under 18,Non-binary,0,N
2023,Westmeath,Under 18,In another way,0,N
2023,Westmeath,Under 18,Unknown,0,N
2023,Westmeath,18 to 24 years,Male,0,Y
2023,Westmeath,18 to 24 years,Female,0,Y
2023,Westmeath,18 to 24 years,Non-binary,0,N
2023,Westmeath,18 to 24 years,In another way,0,N
2023,Westmeath,18 to 24 years,Unknown,0,N
2023,Westmeath,25 to 34 years,Male,19,N
2023,Westmeath,25 to 34 years,Female,0,Y
2023,Westmeath,25 to 34 years,Non-binary,0,N
2023,Westmeath,25 to 34 years,In another way,0,N
2023,Westmeath,25 to 34 years,Unknown,0,N
2023,Westmeath,35 to 44 years,Male,15,N
2023,Westmeath,35 to 44 years,Female,11,N
2023,Westmeath,35 to 44 years,Non-binary,0,N
2023,Westmeath,35 to 44 years,In another way,0,N
2023,Westmeath,35 to 44 years,Unknown,0,N
2023,Westmeath,45 to 64 years,Male,18,N
2023,Westmeath,45 to 64 years,Female,0,Y
2023,Westmeath,45 to 64 years,Non-binary,0,N
2023,Westmeath,45 to 64 years,In another way,0,N
2023,Westmeath,45 to 64 years,Unknown,0,N
2023,Westmeath,65 years or over,Male,0,Y
2023,Westmeath,65 years or over,Female,0,Y
2023,Westmeath,65 years or over,Non-binary,0,N
2023,Westmeath,65 years or over,In another way,0,N
2023,Westmeath,65 years or over,Unknown,0,N
2023,Westmeath,Unknown,Male,0,N
2023,Westmeath,Unknown,Female,0,N
2023,Westmeath,Unknown,Non-binary,0,N
2023,Westmeath,Unknown,In another way,0,N
2023,Westmeath,Unknown,Unknown,0,N
2023,Wicklow,Under 18,Male,0,N
2023,Wicklow,Under 18,Female,0,Y
2023,Wicklow,Under 18,Non-binary,0,N
2023,Wicklow,Under 18,In another way,0,N
2023,Wicklow,Under 18,Unknown,0,N
2023,Wicklow,18 to 24 years,Male,11,N
2023,Wicklow,18 to 24 years,Female,6,N
2023,Wicklow,18 to 24 years,Non-binary,0,N
2023,Wicklow,18 to 24 years,In another way,0,N
2023,Wicklow,18 to 24 years,Unknown,0,N
2023,Wicklow,25 to 34 years,Male,45,N
2023,Wicklow,25 to 34 years,Female,16,N
2023,Wicklow,25 to 34 years,Non-binary,0,N
2023,Wicklow,25 to 34 years,In another way,0,N
2023,Wicklow,25 to 34 years,Unknown,0,N
2023,Wicklow,35 to 44 years,Male,45,N
2023,Wicklow,35 to 44 years,Female,33,N
2023,Wicklow,35 to 44 years,Non-binary,0,N
2023,Wicklow,35 to 44 years,In another way,0,N
2023,Wicklow,35 to 44 years,Unknown,0,N
2023,Wicklow,45 to 64 years,Male,58,N
2023,Wicklow,45 to 64 years,Female,37,N
2023,Wicklow,45 to 64 years,Non-binary,0,N
2023,Wicklow,45 to 64 years,In another way,0,N
2023,Wicklow,45 to 64 years,Unknown,0,N
2023,Wicklow,65 years or over,Male,0,Y
2023,Wicklow,65 years or over,Female,0,Y
2023,Wicklow,65 years or over,Non-binary,0,N
2023,Wicklow,65 years or over,In another way,0,N
2023,Wicklow,65 years or over,Unknown,0,N
2023,Wicklow,Unknown,Male,0,Y
2023,Wicklow,Unknown,Female,0,Y
2023,Wicklow,Unknown,Non-binary,0,N
2023,Wicklow,Unknown,In another way,0,N
2023,Wicklow,Unknown,Unknown,0,N
2023,Wexford,Under 18,Male,0,N
2023,Wexford,Under 18,Female,0,N
2023,Wexford,Under 18,Non-binary,0,N
2023,Wexford,Under 18,In another way,0,N
2023,Wexford,Under 18,Unknown,0,N
2023,Wexford,18 to 24 years,Male,16,N
2023,Wexford,18 to 24 years,Female,0,Y
2023,Wexford,18 to 24 years,Non-binary,0,N
2023,Wexford,18 to 24 years,In another way,0,N
2023,Wexford,18 to 24 years,Unknown,0,N
2023,Wexford,25 to 34 years,Male,43,N
2023,Wexford,25 to 34 years,Female,12,N
2023,Wexford,25 to 34 years,Non-binary,0,N
2023,Wexford,25 to 34 years,In another way,0,N
2023,Wexford,25 to 34 years,Unknown,0,N
2023,Wexford,35 to 44 years,Male,75,N
2023,Wexford,35 to 44 years,Female,41,N
2023,Wexford,35 to 44 years,Non-binary,0,N
2023,Wexford,35 to 44 years,In another way,0,N
2023,Wexford,35 to 44 years,Unknown,0,N
2023,Wexford,45 to 64 years,Male,98,N
2023,Wexford,45 to 64 years,Female,46,N
2023,Wexford,45 to 64 years,Non-binary,0,N
2023,Wexford,45 to 64 years,In another way,0,N
2023,Wexford,45 to 64 years,Unknown,0,N
2023,Wexford,65 years or over,Male,20,N
2023,Wexford,65 years or over,Female,13,N
2023,Wexford,65 years or over,Non-binary,0,N
2023,Wexford,65 years or over,In another way,0,N
2023,Wexford,65 years or over,Unknown,0,N
2023,Wexford,Unknown,Male,0,N
2023,Wexford,Unknown,Female,0,N
2023,Wexford,Unknown,Non-binary,0,N
2023,Wexford,Unknown,In another way,0,N
2023,Wexford,Unknown,Unknown,0,N
2023,Outside Ireland,Under 18,Male,0,N
2023,Outside Ireland,Under 18,Female,0,N
2023,Outside Ireland,Under 18,Non-binary,0,N
2023,Outside Ireland,Under 18,In another way,0,N
2023,Outside Ireland,Under 18,Unknown,0,N
2023,Outside Ireland,18 to 24 years,Male,0,Y
2023,Outside Ireland,18 to 24 years,Female,0,N
2023,Outside Ireland,18 to 24 years,Non-binary,0,N
2023,Outside Ireland,18 to 24 years,In another way,0,N
2023,Outside Ireland,18 to 24 years,Unknown,0,N
2023,Outside Ireland,25 to 34 years,Male,0,Y
2023,Outside Ireland,25 to 34 years,Female,0,Y
2023,Outside Ireland,25 to 34 years,Non-binary,0,N
2023,Outside Ireland,25 to 34 years,In another way,0,N
2023,Outside Ireland,25 to 34 years,Unknown,0,N
2023,Outside Ireland,35 to 44 years,Male,18,N
2023,Outside Ireland,35 to 44 years,Female,6,N
2023,Outside Ireland,35 to 44 years,Non-binary,0,N
2023,Outside Ireland,35 to 44 years,In another way,0,N
2023,Outside Ireland,35 to 44 years,Unknown,0,N
2023,Outside Ireland,45 to 64 years,Male,14,N
2023,Outside Ireland,45 to 64 years,Female,0,Y
2023,Outside Ireland,45 to 64 years,Non-binary,0,N
2023,Outside Ireland,45 to 64 years,In another way,0,N
2023,Outside Ireland,45 to 64 years,Unknown,0,N
2023,Outside Ireland,65 years or over,Male,0,N
2023,Outside Ireland,65 years or over,Female,0,Y
2023,Outside Ireland,65 years or over,Non-binary,0,N
2023,Outside Ireland,65 years or over,In another way,0,N
2023,Outside Ireland,65 years or over,Unknown,0,N
2023,Outside Ireland,Unknown,Male,0,N
2023,Outside Ireland,Unknown,Female,0,N
2023,Outside Ireland,Unknown,Non-binary,0,N
2023,Outside Ireland,Unknown,In another way,0,N
2023,Outside Ireland,Unknown,Unknown,0,N
2023,Address unknown Ireland,Under 18,Male,0,N
2023,Address unknown Ireland,Under 18,Female,0,N
2023,Address unknown Ireland,Under 18,Non-binary,0,N
2023,Address unknown Ireland,Under 18,In another way,0,N
2023,Address unknown Ireland,Under 18,Unknown,0,N
2023,Address unknown Ireland,18 to 24 years,Male,0,N
2023,Address unknown Ireland,18 to 24 years,Female,0,N
2023,Address unknown Ireland,18 to 24 years,Non-binary,0,N
2023,Address unknown Ireland,18 to 24 years,In another way,0,N
2023,Address unknown Ireland,18 to 24 years,Unknown,0,N
2023,Address unknown Ireland,25 to 34 years,Male,0,Y
2023,Address unknown Ireland,25 to 34 years,Female,0,N
2023,Address unknown Ireland,25 to 34 years,Non-binary,0,N
2023,Address unknown Ireland,25 to 34 years,In another way,0,N
2023,Address unknown Ireland,25 to 34 years,Unknown,0,N
2023,Address unknown Ireland,35 to 44 years,Male,0,Y
2023,Address unknown Ireland,35 to 44 years,Female,0,Y
2023,Address unknown Ireland,35 to 44 years,Non-binary,0,N
2023,Address unknown Ireland,35 to 44 years,In another way,0,N
2023,Address unknown Ireland,35 to 44 years,Unknown,0,N
2023,Address unknown Ireland,45 to 64 years,Male,0,Y
2023,Address unknown Ireland,45 to 64 years,Female,0,Y
2023,Address unknown Ireland,45 to 64 years,Non-binary,0,N
2023,Address unknown Ireland,45 to 64 years,In another way,0,N
2023,Address unknown Ireland,45 to 64 years,Unknown,0,N
2023,Address unknown Ireland,65 years or over,Male,0,N
2023,Address unknown Ireland,65 years or over,Female,0,N
2023,Address unknown Ireland,65 years or over,Non-binary,0,N
2023,Address unknown Ireland,65 years or over,In another way,0,N
2023,Address unknown Ireland,65 years or over,Unknown,0,N
2023,Address unknown Ireland,Unknown,Male,0,N
2023,Address unknown Ireland,Unknown,Female,0,N
2023,Address unknown Ireland,Unknown,Non-binary,0,N
2023,Address unknown Ireland,Unknown,In another way,0,N
2023,Address unknown Ireland,Unknown,Unknown,0,N
2022,Cork,Under 18,Male,0,Y
2022,Cork,Under 18,Female,6,N
2022,Cork,Under 18,Non-binary,0,N
2022,Cork,Under 18,In another way,0,N
2022,Cork,Under 18,Unknown,0,N
2022,Cork,18 to 24 years,Male,44,N
2022,Cork,18 to 24 years,Female,18,N
2022,Cork,18 to 24 years,Non-binary,0,N
2022,Cork,18 to 24 years,In another way,0,N
2022,Cork,18 to 24 years,Unknown,0,N
2022,Cork,25 to 34 years,Male,120,N
2022,Cork,25 to 34 years,Female,43,N
2022,Cork,25 to 34 years,Non-binary,0,N
2022,Cork,25 to 34 years,In another way,0,N
2022,Cork,25 to 34 years,Unknown,0,N
2022,Cork,35 to 44 years,Male,135,N
2022,Cork,35 to 44 years,Female,63,N
2022,Cork,35 to 44 years,Non-binary,0,N
2022,Cork,35 to 44 years,In another way,0,N
2022,Cork,35 to 44 years,Unknown,0,N
2022,Cork,45 to 64 years,Male,134,N
2022,Cork,45 to 64 years,Female,102,N
2022,Cork,45 to 64 years,Non-binary,0,N
2022,Cork,45 to 64 years,In another way,0,N
2022,Cork,45 to 64 years,Unknown,0,N
2022,Cork,65 years or over,Male,15,N
2022,Cork,65 years or over,Female,12,N
2022,Cork,65 years or over,Non-binary,0,N
2022,Cork,65 years or over,In another way,0,N
2022,Cork,65 years or over,Unknown,0,N
2022,Cork,Unknown,Male,0,N
2022,Cork,Unknown,Female,0,Y
2022,Cork,Unknown,Non-binary,0,N
2022,Cork,Unknown,In another way,0,N
2022,Cork,Unknown,Unknown,0,Y
2022,Clare,Under 18,Male,0,Y
2022,Clare,Under 18,Female,0,N
2022,Clare,Under 18,Non-binary,0,N
2022,Clare,Under 18,In another way,0,Y
2022,Clare,Under 18,Unknown,0,N
2022,Clare,18 to 24 years,Male,0,Y
2022,Clare,18 to 24 years,Female,0,Y
2022,Clare,18 to 24 years,Non-binary,0,N
2022,Clare,18 to 24 years,In another way,0,N
2022,Clare,18 to 24 years,Unknown,0,N
2022,Clare,25 to 34 years,Male,19,N
2022,Clare,25 to 34 years,Female,11,N
2022,Clare,25 to 34 years,Non-binary,0,N
2022,Clare,25 to 34 years,In another way,0,N
2022,Clare,25 to 34 years,Unknown,0,N
2022,Clare,35 to 44 years,Male,28,N
2022,Clare,35 to 44 years,Female,21,N
2022,Clare,35 to 44 years,Non-binary,0,N
2022,Clare,35 to 44 years,In another way,0,N
2022,Clare,35 to 44 years,Unknown,0,N
2022,Clare,45 to 64 years,Male,34,N
2022,Clare,45 to 64 years,Female,19,N
2022,Clare,45 to 64 years,Non-binary,0,N
2022,Clare,45 to 64 years,In another way,0,N
2022,Clare,45 to 64 years,Unknown,0,N
2022,Clare,65 years or over,Male,0,N
2022,Clare,65 years or over,Female,0,Y
2022,Clare,65 years or over,Non-binary,0,N
2022,Clare,65 years or over,In another way,0,N
2022,Clare,65 years or over,Unknown,0,N
2022,Clare,Unknown,Male,0,N
2022,Clare,Unknown,Female,0,N
2022,Clare,Unknown,Non-binary,0,N
2022,Clare,Unknown,In another way,0,N
2022,Clare,Unknown,Unknown,0,N
2022,Cavan,Under 18,Male,0,N
2022,Cavan,Under 18,Female,0,N
2022,Cavan,Under 18,Non-binary,0,N
2022,Cavan,Under 18,In another way,0,N
2022,Cavan,Under 18,Unknown,0,N
2022,Cavan,18 to 24 years,Male,6,N
2022,Cavan,18 to 24 years,Female,0,N
2022,Cavan,18 to 24 years,Non-binary,0,N
2022,Cavan,18 to 24 years,In another way,0,N
2022,Cavan,18 to 24 years,Unknown,0,N
2022,Cavan,25 to 34 years,Male,12,N
2022,Cavan,25 to 34 years,Female,0,Y
2022,Cavan,25 to 34 years,Non-binary,0,N
2022,Cavan,25 to 34 years,In another way,0,N
2022,Cavan,25 to 34 years,Unknown,0,N
2022,Cavan,35 to 44 years,Male,22,N
2022,Cavan,35 to 44 years,Female,9,N
2022,Cavan,35 to 44 years,Non-binary,0,N
2022,Cavan,35 to 44 years,In another way,0,N
2022,Cavan,35 to 44 years,Unknown,0,N
2022,Cavan,45 to 64 years,Male,26,N
2022,Cavan,45 to 64 years,Female,14,N
2022,Cavan,45 to 64 years,Non-binary,0,N
2022,Cavan,45 to 64 years,In another way,0,N
2022,Cavan,45 to 64 years,Unknown,0,N
2022,Cavan,65 years or over,Male,7,N
2022,Cavan,65 years or over,Female,0,Y
2022,Cavan,65 years or over,Non-binary,0,N
2022,Cavan,65 years or over,In another way,0,N
2022,Cavan,65 years or over,Unknown,0,N
2022,Cavan,Unknown,Male,0,N
2022,Cavan,Unknown,Female,0,Y
2022,Cavan,Unknown,Non-binary,0,N
2022,Cavan,Unknown,In another way,0,N
2022,Cavan,Unknown,Unknown,0,N
2022,Carlow,Under 18,Male,0,N
2022,Carlow,Under 18,Female,0,N
2022,Carlow,Under 18,Non-binary,0,N
2022,Carlow,Under 18,In another way,0,N
2022,Carlow,Under 18,Unknown,0,N
2022,Carlow,18 to 24 years,Male,0,Y
2022,Carlow,18 to 24 years,Female,0,Y
2022,Carlow,18 to 24 years,Non-binary,0,N
2022,Carlow,18 to 24 years,In another way,0,N
2022,Carlow,18 to 24 years,Unknown,0,N
2022,Carlow,25 to 34 years,Male,18,N
2022,Carlow,25 to 34 years,Female,0,Y
2022,Carlow,25 to 34 years,Non-binary,0,N
2022,Carlow,25 to 34 years,In another way,0,N
2022,Carlow,25 to 34 years,Unknown,0,N
2022,Carlow,35 to 44 years,Male,17,N
2022,Carlow,35 to 44 years,Female,0,Y
2022,Carlow,35 to 44 years,Non-binary,0,N
2022,Carlow,35 to 44 years,In another way,0,N
2022,Carlow,35 to 44 years,Unknown,0,N
2022,Carlow,45 to 64 years,Male,20,N
2022,Carlow,45 to 64 years,Female,15,N
2022,Carlow,45 to 64 years,Non-binary,0,N
2022,Carlow,45 to 64 years,In another way,0,N
2022,Carlow,45 to 64 years,Unknown,0,N
2022,Carlow,65 years or over,Male,0,Y
2022,Carlow,65 years or over,Female,0,Y
2022,Carlow,65 years or over,Non-binary,0,N
2022,Carlow,65 years or over,In another way,0,N
2022,Carlow,65 years or over,Unknown,0,N
2022,Carlow,Unknown,Male,0,Y
2022,Carlow,Unknown,Female,0,N
2022,Carlow,Unknown,Non-binary,0,N
2022,Carlow,Unknown,In another way,0,N
2022,Carlow,Unknown,Unknown,0,N
2022,Dublin,Under 18,Male,8,N
2022,Dublin,Under 18,Female,18,N
2022,Dublin,Under 18,Non-binary,0,N
2022,Dublin,Under 18,In another way,0,N
2022,Dublin,Under 18,Unknown,0,N
2022,Dublin,18 to 24 years,Male,63,N
2022,Dublin,18 to 24 years,Female,35,N
